date,username,tweet_retweet_count,tweet_favorite_count,user_follower_count,user_friends_count,user_listed_count,user_verified_status,user_favorites_count,user_num_of_tweets,tweet
02/07/2017,sydschaefer,171,0,349,194,3,False,17546,5789,"RT @CornOnTheGoblin: ""miss devos miss devos! why is the sky blue?""
Betsy DeVos: well (pats little kid on head) cause it's god's favorite co…"
02/07/2017,LittleGreenHero,2952,0,189,346,17,False,6594,6755,"RT @danpfeiffer: DeVos may have been confirmed but that doesn't mean that the calls, emails and protests weren't worth it. This is only rou…"
02/07/2017,justcarina68,223,0,232,116,6,False,188,1700,RT @LivingBlueinRed: Betsy DeVos confirmed as education secretary. Because no child should be smarter than the President.
02/07/2017,nharpermn,1,0,735,1002,70,False,648,17263,"RT @annalecta: Plus hundreds of millions in DeVos money to state and local level politics, conservative causes &amp; nonprofit groups https://t…"
02/07/2017,germanisolorza1,1,0,200,354,40,False,570,1807,RT @travelfarnow: Enraged that elected officials are so annoyed by anti-DeVos calls they switch off their phones. You are elected by the pe…
02/07/2017,USRealityCheck,0,0,92787,89622,2840,False,4696,395485,5 Lessons for the Trump Resistance from Betsy Devos' Contentious Confirmation https://t.co/b1CxFaTPQl #USRC https://t.co/zJWFP5IE7t
02/07/2017,LisaYee1,0,1,5353,918,253,True,4704,17240,"Teachers, librarians, administrators and staff,  know that I support of you - even if the #SenateRepublicans do not. #DeVos"
02/07/2017,Kimberl29096724,0,0,5,43,0,False,42,66,@richardburr @Thomtillis... Nc is ranked 42 in nation for teachers &amp; both of u ignored NC voters against Devos. Keep seats warm #Ballotbox
02/07/2017,AynRandPaulRyan,0,0,24142,4146,248,False,28760,16960,"@WGPIII @POTUS Better than DeVos for Secretary of Education? Hold on, let me swing a dead cat in a graveyard and co… https://t.co/lShckSKYMY"
02/07/2017,Mirohan,0,0,1246,1500,21,False,398,38493,I just hit a certain part in HP and the cursed child that is very appropriate for this Betsy Devos vote.
02/07/2017,sixdegreesrcrds,288,0,5343,1160,265,False,5382,23727,"RT @Gizmodo: Science teachers explain why Betsy DeVos, just confirmed as Education Secretary, is a ""monstrous mistake"" https://t.co/xJjx8NV…"
02/07/2017,barhoom_goat,2467,0,224,36,1,False,3364,2356,RT @LibyaLiberty: Imagine 20-40 yrs of a Trump presidency minus a legislative or judicial branche &amp; DeVos w/free reign as education min. Th…
02/07/2017,Saltyfangirl,27431,0,27,52,0,False,659,267,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,WaynesterAtl,0,0,4108,4488,93,False,2759,48626,"@jaymohr37 @lisamurkowski @SenatorCollins @marcorubio Oh that's cute. You didn't oppose Devos, you just praised the Rs who did. Chickenshit."
02/07/2017,evolvevangelist,358,0,487,588,28,False,3014,10714,RT @TomNamako: Pence casts the tie-breaking vote to confirm @POTUS's controversial education secretary Betsy DeVos—the first time a @VP has…
02/07/2017,geri_rickert,5278,0,2,29,0,False,3,7,"RT @jbendery: Al Franken, after DeVos narrowly gets confirmed. Yeeowtch. https://t.co/kOnsLageXD"
02/07/2017,lthrboy84,0,1,495,349,8,False,1516,2919,.@SenToomey Disgusted with you over the Devos vote and the fact you HID from your constitutes. Count your days in office.
02/07/2017,Alianora84,550,0,646,1069,42,False,3420,102854,"RT @AmeliaHammy: If you think Betsy DeVos is going to destroy education in America, then we agree that the Department of Education has too…"
02/07/2017,GregTeeIII,791,0,190,326,10,False,13627,8712,RT @itzzkait: Wow the simpsons even predicted what would happen after Betsy DeVos won secretary of education https://t.co/5hQa11PikM
02/07/2017,NOrangePOTUS,0,1,327,192,5,False,884,1223,"BEWARE: with DeVos in, her brother's private military will be hired - to 'secure' TheDon, private black ops #TheResistance #Resist #DemForce"
02/07/2017,lilbadbitches,2197,0,3433,168,33,False,6925,52076,"RT @Travon: Between DeVos, poison water, more guns and ignoring climate change, Republicans remain the biggest threat to your child's futur…"
02/07/2017,random_inique,789,0,414,853,20,False,28344,15286,RT @jyoungwhite: me laughing at betsy devos and trump jokes trying to ignore the fact that we're literally watching an apocalypse unfold ht…
02/07/2017,ChaseBranch,0,0,50,58,2,False,86,7850,Every Trump nominee will be confirmed. If GOP voted for Devos they'll vote for anyone. Judge Dredd for SCOTUS! Andrew Wakefield for HHS!
02/07/2017,haychristiano,2221,0,491,480,2,False,2643,6320,RT @1Lcampesino: Wow incredible the Simpsons predicted the Betsy DeVos confirmation years before it happened https://t.co/U6hEdI3TMh
02/07/2017,kittyFitz50,2209,0,10850,7140,335,False,49995,93011,RT @ChrisMurphyCT: #DeVos was confirmed in a tie that had to be broken by the VP. Don't be disheartened. Your voices are being heard and we…
02/07/2017,cat_next_door,83,0,414,494,15,False,20887,12648,RT @Alyssa_Milano: .@lisamurkowski @SenatorCollins Are the 2 Republicans Who Voted Against DeVos  https://t.co/awqkrK8DBG #NoonDeVos #child…
02/07/2017,LizzyAfable,6613,0,91,463,8,False,336,1128,RT @kumailn: Betsy Devos got confirmed. Everyone who voted for her should be ashamed. Party before country. They're using children's educat…
02/07/2017,CrazyBob48,46,0,441,1125,101,False,229,29599,RT @forditude1968: GOP confirms Swamp Thing DeVos &amp; Officially declares that campaign contributions r more important than our childrens edu…
02/07/2017,Masterofsounds,149,0,77,150,1,False,5086,1193,RT @ChloeBennet4: Thank god. Now we can FINALLY allow guns in schools. Those bear attacks have been getting out of hand. #devos
02/07/2017,layla07122,743,0,9591,9087,182,False,62347,85483,"RT @charliekirk11: Why do democrats oppose DeVos &amp; school choice?

Because they are BOUGHT by the teacher unions. 

Got over 33 million thi…"
02/07/2017,lollabees,78,0,64,402,5,False,3072,4364,"RT @CharlesMBlow: ⚡️ “NYC students stage walkout following DeVos confirmation”

https://t.co/FP5ZdIqdES"
02/07/2017,zacksmeg,462,0,178,809,8,False,6971,13789,RT @JoshMalina: Betsy DeVos has been confirmed. Everyone stop having kids.
02/07/2017,meguls,27431,0,294,1008,7,False,42,276,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,kat97140,27431,0,82,257,1,False,1704,889,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,WritingTip,0,0,332,161,19,False,0,997,"NARRATIVE &amp; POLITICS

Narrative is constantly at work in business and politics.  Betsy DeVos is a case in point.… https://t.co/mTvorLDftt"
02/07/2017,margaretcharms,1,0,69,68,0,False,441,122,RT @msmalleypowell: Confirmed Secretary of Education Betsy DeVos says she ISN'T SURE about upholding Title IX sexual assault guidance. What…
02/07/2017,RMMcDowell,24588,0,126,555,5,False,2732,2127,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,KCloudK,11,0,194,629,13,False,4696,2877,RT @TheRReport: Democracy appears dead ... The senators who opposed DeVos represent 36 million more people than her supporters do  https://…
02/07/2017,trevor_teague,2,0,2926,3700,109,False,12505,19974,"RT @PatVPeters: They had minds???

Prominent Liberals Are Losing Their Minds Over the DeVos Confirmation. These Quotes Prove It. https://t.…"
02/07/2017,Pegtopm,215,0,718,2000,100,False,93,44693,"RT @IMPL0RABLE: #TheResistance #EducationSecretary 

Dear Donny, the Resistance is keeping an eye on your cabinet of evil, now with Devious…"
02/07/2017,GreenGemini93,27431,0,84,156,2,False,3520,3494,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,rosiemaarie,719,0,410,291,10,False,27667,24667,RT @ramonctaylor: Hundreds of NYC students stage midday walkout to protest #Trump exec orders &amp; newly confirmed Sec of Education #DeVos in…
02/07/2017,JasenFlint,25,0,343,619,40,False,1379,9321,RT @seanmdav: 12 Of The Most Unhinged Reactions To Betsy DeVos's Confirmation https://t.co/YOva6qbZNs
02/07/2017,Butterfly4Am,196,0,383,638,34,False,965,6624,"RT @TallahForTrump: On a 50-50 tie, @VP Pence casts the tie-breaking vote for DeVos! What a win! #maga🇺🇸"
02/07/2017,Tera_Volta,743,0,113,284,5,False,2247,1054,"RT @charliekirk11: Why do democrats oppose DeVos &amp; school choice?

Because they are BOUGHT by the teacher unions. 

Got over 33 million thi…"
02/07/2017,regandelone,7994,0,527,284,23,False,23404,8817,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,lionschmion,416,0,4799,833,97,False,20270,97382,"RT @BrianWithCheese: DeVos straight up admits that she bought her position.

This is where we are, now. https://t.co/JK00Xbgmyv"
02/07/2017,JDolon23,273,0,604,2109,32,False,224,2527,RT @EdwardTHardy: Betsy DeVos has been confirmed as Education Sec. A woman with no experience in education. Her only qualification - She is…
02/07/2017,sueslookin,0,0,11,129,0,False,320,77,Here's how much Betsy DeVos and family spent to back GOP senators who confirmed her https://t.co/0O7YCFM7Jp via @HuffPostPol
02/07/2017,Lynn2380,671,0,107,466,7,False,5215,1609,"RT @RonnienDonnie: ""Who got screwed over today?""
#devos https://t.co/uK21sAoj3j"
02/07/2017,Robert_Wasabi,24588,0,153,275,1,False,10420,4229,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,CaseyDa71834115,106,0,570,573,53,False,24934,19891,"RT @YoungDems4Trump: 🚨DeVos' historical tie breaking confirmation was a legendary!

🚨Biggest winner today:

👨‍👩‍👧‍👦Parents wanting school c…"
02/07/2017,totesppresh,195,0,670,435,34,False,11932,46142,RT @TatianaKing: So DeVos was confirmed bc of Darth Pence but @TheDemocrats all voted no. Appreciate them listening to the people
02/07/2017,beytaFISH89,11,0,95,344,0,False,59,508,"RT @natelundy: Don't think we don't see you @SenCoryGardner. 

https://t.co/fSm1p4qVDv"
02/07/2017,WCDBTT,24588,0,67,155,2,False,1001,611,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,sportsgeek19,196,0,18,110,0,False,25,348,RT @CREDOMobile: RT/SHARE to shame these members of @SenateGOP who chose Trump's fascist agenda over education of America's children: #DeVo…
02/07/2017,thetokist,192,0,424,491,41,False,7356,9376,RT @AltNatParkSer: #BetsyDeVos - Our new Ed Sec has a $5.3M fine SHE STILL OWES - for breaking election laws in OH. #DeVos. https://t.co/oq…
02/07/2017,MadDogLane1984,119,0,92,93,28,False,3292,5342,RT @TheLewisBlack: So Devos' confirmation is a science experiment? What happens when you choose someone who doesn't believe in public schoo…
02/07/2017,Lobsterjesque,628,0,8,114,0,False,0,1,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,donnamoon81146,53,0,1599,3006,54,False,17455,21410,"RT @realjack_bailey: The left loses AGAIN! 👏 VP Pence casts vote confirming Devos as #EducationSecretary!

Time for another failed hashtag…"
02/07/2017,grechukj,23,0,83,79,7,False,3876,2321,RT @WhoseRyanStiles: Betsy Devos's advise to our youth. Stay in Skool.
02/07/2017,veronicallende,360,0,217,270,2,False,6240,7252,RT @vicenews: Here's how Betsy DeVos became our next secretary of education https://t.co/kOAExogHs7
02/07/2017,gbread2481,189,0,549,691,8,False,10954,17645,"RT @AmyMek: Parents across USA celebrate Betsy DeVos being CONFIRMED as Secretary of Education! Finally, the Islamic Indoctrination of our…"
02/07/2017,bujuananon,412,0,70,286,20,False,10238,12854,RT @LeavittAlone: Preview of the DeVos educational platform https://t.co/H2j9iGdATg
02/07/2017,1cheezymonkey,416,0,103,183,19,False,42460,77350,"RT @BrianWithCheese: DeVos straight up admits that she bought her position.

This is where we are, now. https://t.co/JK00Xbgmyv"
02/07/2017,cynomyso,789,0,521,1093,27,False,1105,4487,"RT @AltNatParkSer: Future math curriculum:

If you have $200M and need 51 votes, how much money will you have to give each Senator to buy t…"
02/07/2017,amandalago_,3373,0,319,244,2,False,17214,9329,RT @GeorgeTakei: Angry about your senator's DeVos vote? Let 'em hear it. Say they will pay a price next election. Let's flood with calls. (…
02/07/2017,rtruelov79,0,0,42,76,3,False,403,774,@SenToddYoung Too bad you sold your soul to the devil on the Devos vote . Sad Indiana resident #didnotlistentothepeople
02/07/2017,shannoSteve,125,0,14,119,0,False,418,389,"RT @KimStrassel: Those opposed to DeVos: Read this, and please justify vote for teachers unions/rules.  https://t.co/gPsN2UR0i1 via @newyor…"
02/07/2017,timjeffs565,62,0,25,89,5,False,2289,1677,"RT @JohnLeguizamo: If u think about it, its a smart move by R's giving th job 2 DeVos, it'll insure future generations 2 b uneducated enoug…"
02/07/2017,CatherineHarke2,4,0,220,319,36,False,186,17755,RT @ginalou: And now we know who will be in charge of mathematics under Betsy DeVos. https://t.co/wnsYKSSpwl
02/07/2017,Minten__Asian,60,0,30,2157,6,False,456,573,RT @Essence: Betsy DeVos’ confirmation as Secretary of Education is a threat to Black students and educational equity: https://t.co/q8A4xOn…
02/07/2017,DigiRanger1994,43,0,3250,2199,151,False,13102,274692,RT @Green_Footballs: The confirmation of Betsy DeVos is deeply disturbing. I feel like I’m watching America commit intellectual suicide in…
02/07/2017,TwoBitManchild,5,0,1859,150,209,False,34590,72062,"RT @TheOtherLeslie: Senators who voted for DeVos up for reelection in '18
Flake -AZ
Wicker -MS
Fischer -NE
Heller - NV
Corker -TN
Cruz -TX…"
02/07/2017,seangw83,0,0,1089,1683,51,False,1792,21102,@ChooChooLife don’t have to look too hard to find. https://t.co/NApmFZRWKJ
02/07/2017,RynoOnAir,0,0,5592,5887,59,False,4434,11509,Today: DeVos' confirmation as Education Secretary is good for students...because it's bad for teacher's unions.  https://t.co/PtSjmvFWqT
02/07/2017,maud18,1684,0,47,289,10,False,4663,5039,"RT @JoyAnnReid: One irony of the Trump/DeVos plan to gut public schools: to solve the long term jobs problem we need stronger, not weaker,…"
02/07/2017,ChieftainNews,0,0,6046,929,238,False,373,42334,Pence breaks tie as Senate confirms DeVos for Education post https://t.co/pD4pcr32SD https://t.co/4tKccRgmzq
02/07/2017,GreenaBina007,27431,0,62,191,0,False,2307,806,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,MarshaTaylor247,12,0,72,670,4,False,757,3493,RT @attn: Here's how your senator voted on Betsy DeVos. https://t.co/XvBJpMsbC7 https://t.co/iDysfNspdJ
02/07/2017,Ankian4,27431,0,2946,2680,312,False,53566,54790,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,lyndellmbade,208,0,1376,1840,130,False,5939,13031,RT @bradlander: By far the best response to the confirmation of DeVos as Anti-Education Secretary is today's walkout by NYC public school s…
02/07/2017,jentalkstoomuch,0,0,682,1090,38,False,190,3425,US school system now officially safe from bears. Great job (R) Senate. Grisly safety is much more important than education ;) #devos #fools
02/07/2017,earthbounn,416,0,140,137,8,False,2731,10118,"RT @BrianWithCheese: DeVos straight up admits that she bought her position.

This is where we are, now. https://t.co/JK00Xbgmyv"
02/07/2017,Adelita7,196,0,1997,2272,194,False,36994,92545,"RT @TallahForTrump: On a 50-50 tie, @VP Pence casts the tie-breaking vote for DeVos! What a win! #maga🇺🇸"
02/07/2017,cbuller13,880,0,37,129,0,False,250,898,RT @RogueNASA: Science Teachers on Why Betsy DeVos Is a 'Monstrous Mistake' https://t.co/Xl61uYX8aD via @gizmodo
02/07/2017,GerbusJames,6882,0,5123,5636,84,False,25539,16294,"RT @POTUS: Senate Dems protest to keep the failed status quo. Betsy DeVos is a reformer, and she is going to be a great Education Sec. for…"
02/07/2017,mikedahammer_,0,0,147,139,1,False,4614,3091,"Public schools don't suck because of Betsy DeVos, they suck because of teacher unions. DeVos is here to create competition in education."
02/07/2017,blondie11187,336,0,26,220,1,False,1471,694,"RT @ALT_DOJ: DeVos may have been confirmed but that doesn't mean that the calls, emails and protests weren't worth it. This is only round o…"
02/07/2017,growing0up0girl,1,1,1656,2374,25,False,9055,16475,"He is a Christian extremist who agrees w/ DeVos' views of Christianity, LGBTQ, and white supremacy (yes, he is one… https://t.co/s8NTpl8KFJ"
02/07/2017,EveWeb,0,0,3225,3363,473,False,12466,56360,"If one more Republican senator abandons Betsy DeVos, her nomination will likely fail https://t.co/12sNbIc1um"
02/07/2017,PaulyyyVee,1031,0,246,378,2,False,14879,1229,"RT @kylegriffin1: Sen. Al Franken on DeVos' confirmation: ""She is the most incompetent cabinet-level nominee I have ever seen."" https://t.c…"
02/07/2017,MelvinSharples,2075,0,5,131,0,False,5,1,RT @pattonoswalt: Congradgulations to Betsy DeVos! Childrens need learning go give them learning Betsy!!!!!
02/07/2017,sweatybird,416,0,69,238,6,False,13056,8749,"RT @BrianWithCheese: DeVos straight up admits that she bought her position.

This is where we are, now. https://t.co/JK00Xbgmyv"
02/07/2017,shellygorham,24589,0,45,344,2,False,243,430,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,Dave_Cochran,234,0,163,233,21,False,2014,5219,"RT @owillis: devos was supposed to be a cakewalk. it wasn't. dems lost, but they fought. now they just have to keep it up."
02/07/2017,AlexClement,7995,0,297,467,6,False,347,6680,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,ohiophinfan1037,46,0,523,658,17,False,2294,14903,"RT @AmyMek: OF COURSE, this is Potential DNC Chair, MUSLIM Keith Ellison's State!   

Minnesota Muslim Somali Schools Caught Teaching Shari…"
02/07/2017,Dr4mus,0,0,40,56,2,False,0,2852,Great job murica https://t.co/1ELqoHyAAi
02/07/2017,Dysonpodcast,4117,0,8137,5681,86,False,8889,1779,RT @jonfavs: Republican Senators with competitive 2018 races who will have to answer for their vote to confirm DeVos: @JeffFlake and @DeanH…
02/07/2017,SkimpySayWhat,24016,0,39,149,3,False,789,3726,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,DavidHartmann,40,0,379,1111,6,False,392,5552,RT @KevinNR: The DeVos family spends its own money on politics; NEA/AFT spends taxpayer money on politics. https://t.co/289oKw8akD
02/07/2017,saaaarrrrrr,391,0,57,596,0,False,942,728,"RT @leahmcelrath: Every. Single. Democrat. Voted. Against. DeVos.

Troll elsewhere. https://t.co/ik6HYKuVBX"
02/07/2017,foggybottomgal,18,0,4219,5002,577,False,148924,298093,RT @qnineteenb: Watching NYC public HS students stage a walkout RE: DeVos is making me cry because I WAS them. I am so proud of my NYC publ…
02/07/2017,linoki,0,0,120,155,31,False,6305,18730,continue to fight #DeVos - fight for strong public schools https://t.co/JQ7ae6xEM2
02/07/2017,MeggieOfCourse,27431,0,98,256,1,False,248,1607,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,Must_Have_Media,0,0,102,448,8,False,244,1509,If if only 1/3 of #students take advantage of #DeVos' private school #voucher system it will cost...wait for... https://t.co/hap4B7b3Rg
02/07/2017,MasonTomoko,1,0,1,0,0,False,80,72,"RT @AliceJWGreen: @PaulaRivera45 💥Pssst Liberals, Betsy Devos is the United States Secretary of Education and there's nothing you can do ab…"
02/07/2017,AlecJMejia,6613,0,273,441,2,False,31666,6567,RT @kumailn: Betsy Devos got confirmed. Everyone who voted for her should be ashamed. Party before country. They're using children's educat…
02/07/2017,hardhouz13,1,0,306,222,24,False,11016,21360,"RT @Tortington: These are the Senators who voter for DeVos who terms end in 2018:
Flake
Wicker
Fischer
Heller
Corker
Cruz
Hatch
Barrasso"
02/07/2017,ogilogilogil,24589,0,70,91,0,False,1354,1782,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,ThatWomanThing,3656,0,561,1729,91,False,3914,14388,RT @SenSanders: Vouchers and for-profit charter schools are not the answer for rural America and Betsy DeVos is not the answer for secretar…
02/07/2017,NathanTunell,4911,0,127,798,2,False,15782,5343,"RT @OurRevolution: Warren on DeVos: ""This one is personal for me. When I graduated college my first job was as a teacher for special needs…"
02/07/2017,laclyo29,3373,0,190,940,5,False,3795,1735,RT @GeorgeTakei: Angry about your senator's DeVos vote? Let 'em hear it. Say they will pay a price next election. Let's flood with calls. (…
02/07/2017,squzzle,2,0,3349,5002,164,False,18056,64896,RT @CarolineWalkerB: Pence To Confirm DeVos As Secretary For Education https://t.co/NxNQ70Br3J https://t.co/cUeS3BtKdD
02/07/2017,oliviaag46,40,0,212,149,4,False,9396,9330,"RT @yarbro: If Sens. Corker &amp; Alexander vote to confirm DeVos, they’re voting against the best interest of Tennessee kids, parents, teacher…"
02/07/2017,kbiegel,0,1,9517,4506,337,True,18366,41588,"As a 1rst order of business, Betsy DeVos guarantees every kid in America gets into a 20 grand a year private school! Yay education is saved!"
02/07/2017,OldHippy47,0,0,225,574,7,False,517,3138,Let low-income parents choose which one of their children gets to go to school https://t.co/zL0GRpdZvo http... by #TheOnion via @c0nvey
02/07/2017,mmmtylerkimball,7995,0,324,523,4,False,3817,6729,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,KellyLiz1321,6613,0,224,305,1,False,194,3198,RT @kumailn: Betsy Devos got confirmed. Everyone who voted for her should be ashamed. Party before country. They're using children's educat…
02/07/2017,lovelyjessij,79,0,2934,1551,105,False,70675,151190,"RT @CharlesMBlow: ⚡️ “NYC students stage walkout following DeVos confirmation”

https://t.co/FP5ZdIqdES"
02/07/2017,pjstevens100,0,0,160,754,2,False,698,1461,Thank you @WDWToday for releasing the World of Avatar news. Its making me think less about the appointment of DeVos
02/07/2017,taylorgaudette_,2,0,659,122,2,False,11810,31995,"RT @oliviaxlapolla: THANK YOU mike pence for casting the ""historic"" tie-breaking vote for betsy deVos. really impressed. great job ruining…"
02/07/2017,CaWalgren,0,0,200,295,1,False,3750,1316,Is there any hope for public education w/ #devos at the helm?
02/07/2017,EricNowsublime,24016,0,198,932,0,False,2264,828,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,sweeterwman,8733,0,802,133,7,False,22965,24523,RT @ItsDanSheehan: Very important to get your DeVos jokes in while people can still read
02/07/2017,JefferyDuke,880,0,138,198,10,False,4009,2448,RT @RogueNASA: Science Teachers on Why Betsy DeVos Is a 'Monstrous Mistake' https://t.co/Xl61uYX8aD via @gizmodo
02/07/2017,barkflight,1684,0,1079,855,75,False,23180,76655,"RT @JoyAnnReid: One irony of the Trump/DeVos plan to gut public schools: to solve the long term jobs problem we need stronger, not weaker,…"
02/07/2017,its_emin,8733,0,586,508,0,False,15106,18361,RT @ItsDanSheehan: Very important to get your DeVos jokes in while people can still read
02/07/2017,chazmaas,0,0,115,406,8,False,844,875,Noperson has put forth Betsy DeVos' qualifications to hold the position she was just confirmed to.  Dems asked real questions got no answers
02/07/2017,zoeswensong,8733,0,6,92,0,False,156,149,RT @ItsDanSheehan: Very important to get your DeVos jokes in while people can still read
02/07/2017,scsusan1516,0,0,2182,2636,40,False,29270,30372,Thanks @SenatorTimScott for voting for #DeVos when your constituents told you NOT to. I'll remember that the next time you ask for MY vote.
02/07/2017,GreenDayAngel,24016,0,589,526,62,False,39784,65072,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,Dave_BSH,628,0,517,281,34,False,1568,72129,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,ZeldaKrup1,79,0,13,98,4,False,5661,1940,"RT @CharlesMBlow: ⚡️ “NYC students stage walkout following DeVos confirmation”

https://t.co/FP5ZdIqdES"
02/07/2017,Matto00,5278,0,84,430,3,False,2715,3013,"RT @jbendery: Al Franken, after DeVos narrowly gets confirmed. Yeeowtch. https://t.co/kOnsLageXD"
02/07/2017,ReyesMari_,28,0,448,202,6,False,14810,11439,"RT @kates1158: interviewer: betsy devos, have you ever looked at, seen, or viewed a ""school"" with your own two eyes?
betsy devos: https://t…"
02/07/2017,kentwilliam94,189,0,4426,4980,121,False,4836,36056,"RT @AmyMek: Parents across USA celebrate Betsy DeVos being CONFIRMED as Secretary of Education! Finally, the Islamic Indoctrination of our…"
02/07/2017,gerhart_jamie,27431,0,339,518,12,False,4202,3532,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,RuneK_15,5914,0,369,1056,12,False,13544,8449,"RT @brianklaas: Just so we're clear, in the rest of the world there's a word for this: corruption. #DeVos https://t.co/xNt3Fqn26I"
02/07/2017,ilovejesus_57,688,0,478,765,4,False,2347,2502,RT @TEN_GOP: Betsy DeVos will be great. I hope she dismantles the teachers unions and holds teachers doing a crappy job accountable. And pl…
02/07/2017,PeterEisner,694,0,402,308,14,False,62,2427,RT @MMFlint: Our great state of Michigan has given you Donald Trump (10K vote margin) &amp; Betsy DeVos (she's worked tirelessly here to destro…
02/07/2017,DeniseVercosa,24016,0,3,34,0,False,29,75,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,zaneEsanders,223,0,451,846,19,False,2386,4755,RT @LivingBlueinRed: Betsy DeVos confirmed as education secretary. Because no child should be smarter than the President.
02/07/2017,jonhloomis,628,0,10,157,0,False,1610,99,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,aox_25,208,0,357,489,7,False,9415,11594,RT @bradlander: By far the best response to the confirmation of DeVos as Anti-Education Secretary is today's walkout by NYC public school s…
02/07/2017,leighton_olsson,15,0,13,35,4,False,1210,1053,RT @Daisybelll: Guess the Devos appointment would be a bit like someone like Andrea Leadsom being placed in charge of something like the #e…
02/07/2017,chickdelalynch,7995,0,76,90,8,False,7391,15367,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,Bieboca,24589,0,4219,759,108,False,84252,69817,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,thuanlee,24589,0,50,389,1,False,72,169,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,Trevalayn,12200,0,9472,2490,251,False,4308,92673,"RT @SenSanders: We must support public education, not allow billionaires to make money privatizing it. We need 1 vote to defeat DeVos' dang…"
02/07/2017,NetworkJunkyz,1,0,2064,2536,24,False,28155,12059,Republicans will not save us. @SenJohnMcCain @LindseyGrahamSC voting for DeVos is yet another reminder. Reread The Scorpion and the Frog.
02/07/2017,Clynton,0,0,1196,920,68,False,3987,5728,WTF?! I received an email from Pence explaining DeVos vote. So horrible on so many counts https://t.co/1PK0OYjzo9
02/07/2017,ohnogurl,4104,0,528,210,27,False,6014,71089,RT @MichaelSkolnik: Betsy DeVos paid her way into becoming the Secretary of Education. That is called corruption.
02/07/2017,LMPSEBRING,1,0,186,479,6,False,2515,2742,RT @WyllieForGov: DeVos claiming she opposes Common Core is like the president of Planned Parenthood claiming she's pro life.
